,tweetId,isRetweet,time,text,replies,retweets,likes,entries,query_keywords,hashtags,urls,photos,videos,prediction
1510,1247854118741237761,False,2020-04-08 19:49:40,"It will be almost impossible to beat him!

#RogergFederer #ViratKohli #Coronavirus #COVID19 #Tennis #Cricket https://www.outlookindia.com/website/story/sports-news-roger-federer-has-a-mighty-challenge-for-virat-kohli-will-india-captain-respond/350333 …",0,0,0,"{'hashtags': ['#RogergFederer', '#ViratKohli', '#Coronavirus', '#COVID19', '#Tennis', '#Cricket'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#RogergFederer', '#ViratKohli', '#Coronavirus', '#COVID19', '#Tennis', '#Cricket']",[],[],[],Quality
1511,1247854118154063873,False,2020-04-08 19:49:40,"जब भी घर से बाहर निकलें, मास्क लगाकर या किस कपड़े से चेहरे को ढककर ही निकलें। बिना चेहरा ढके बिलकुल नहीं निकलें। घर में उपलब्ध रूमाल, गमछा, दुपट्टा या सामान्य कपड़े को भी आप स्वयं मास्क की तरह बनाकर प्रयोग कर सकते हैं। सुरक्षित रहें 
#COVID19 #BreakTheChain #MaskIndia pic.twitter.com/CQikCWcn6u",0,0,0,"{'hashtags': ['#COVID19', '#BreakTheChain', '#MaskIndia'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEG6nUEAAYJ_V.jpg', 'https://pbs.twimg.com/media/EVFEJAzUUAAplu_.jpg'], 'videos': []}",#Covid19,"['#COVID19', '#BreakTheChain', '#MaskIndia']",[],"['https://pbs.twimg.com/media/EVFEG6nUEAAYJ_V.jpg', 'https://pbs.twimg.com/media/EVFEJAzUUAAplu_.jpg']",[],Quality
1512,1247854117730607106,False,2020-04-08 19:49:40,We estimate that fighting the economic consequences of #COVID19 could cost governments between 15%-50% of GDP. We’ve been here before. #FathomRecessionWatch https://bit.ly/34mj6XY ,0,0,0,"{'hashtags': ['#COVID19', '#FathomRecessionWatch'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#FathomRecessionWatch']",[],[],[],Quality
1513,1247854117151739904,False,2020-04-08 19:49:40,"#coronavirus #COVID19 “l’Italia non può restare ferma a lungo”, come nessun altro paese del mondo coinvolto dalla #pandemia perché si creano problemi di ordine economico, sociale e di salute pubblica mentale.Chi può deve tornare a lavoro il più presto possibile in tutta sicurezza",0,0,0,"{'hashtags': ['#coronavirus', '#COVID19', '#pandemia'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#coronavirus', '#COVID19', '#pandemia']",[],[],[],Quality
1514,1247854116174528518,False,2020-04-08 19:49:39,"@djmatt_mc hiswinwe Matt #NdzumbaNaMinaMLFM @Ndzumbanaminaml @rosetshabalala3 @Munghana #COVID19 ha kari ha hlamba mavoko ku papalata xitsongwa tsongwani, ahee Phenny Phenny, do you have any problem. I love this song.",0,0,0,"{'hashtags': ['#NdzumbaNaMinaMLFM', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#NdzumbaNaMinaMLFM', '#COVID19']",[],[],[],Quality
1515,1247854115771867138,False,2020-04-08 19:49:39,Are we really supposed to believe that more people have died in the UK due to #COVID19 than in China? #LiesLiesLies,0,0,0,"{'hashtags': ['#COVID19', '#LiesLiesLies'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#LiesLiesLies']",[],[],[],Quality
1516,1247854115058790401,False,2020-04-08 19:49:39, #thetalktrap #COVID19 #stayhome #quarantine #coronavirus https://twitter.com/icantwitpeople/status/1247638931501449218 …,0,0,0,"{'hashtags': ['#thetalktrap', '#COVID19', '#stayhome', '#quarantine', '#coronavirus'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#thetalktrap', '#COVID19', '#stayhome', '#quarantine', '#coronavirus']",[],[],[],Quality
1517,1247854114651987975,False,2020-04-08 19:49:39,"Les salariés reprenant ainsi le travail seront rémunérés à 100% par leur employeur, au lieu de 84%, et l'entreprise emprunteuse remboursera l'entreprise d'origine.

#RH #DroitduTravail #Coronavirus #Covid19 #ChomagePariel pic.twitter.com/6B5QYoxneM",0,0,0,"{'hashtags': ['#RH', '#DroitduTravail', '#Coronavirus', '#Covid19', '#ChomagePariel'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEgmKWoAAVu0p.jpg'], 'videos': []}",#Covid19,"['#RH', '#DroitduTravail', '#Coronavirus', '#Covid19', '#ChomagePariel']",[],['https://pbs.twimg.com/media/EVFEgmKWoAAVu0p.jpg'],[],Quality
1518,1247854112642916354,False,2020-04-08 19:49:39,Les cimetières pour les gens morts du #COVID19 les communes les Ehpad leur donner ca aurait pas été mieux? https://twitter.com/brutofficiel/status/1247839918476443648 …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#COVID19'],[],[],[],Quality
1519,1247854110088536064,False,2020-04-08 19:49:38,"Со вчерашнего дня начал каждый час отжиматься и качать пресс по 20 раз,дабы совсем не превратиться в пельмень на этой самоизоляции.Результат уже виден,чувствую тонус в мышцах,тело стало подтянутым.Прилагаю фото в качестве пруфов
#спорт #COVID19 #коронавирус #взаимно до-после pic.twitter.com/AtIFj6p4RN",0,0,0,"{'hashtags': ['#спорт', '#COVID19', '#коронавирус', '#взаимно'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEsgQWsAA9I6W.jpg', 'https://pbs.twimg.com/media/EVFEsgXWkAMnGJZ.jpg'], 'videos': []}",#Covid19,"['#спорт', '#COVID19', '#коронавирус', '#взаимно']",[],"['https://pbs.twimg.com/media/EVFEsgQWsAA9I6W.jpg', 'https://pbs.twimg.com/media/EVFEsgXWkAMnGJZ.jpg']",[],Quality
1520,1247854128363077633,False,2020-04-08 19:49:42,"The light we are all praying gor at the end of the tunnel. 
#COVID19 https://twitter.com/independent/status/1247852942868254720 …",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#COVID19'],[],[],[],Quality
1521,1247854127692087297,False,2020-04-08 19:49:42,"De enige partij die ietwat ongeschonden uit deze crisis zal komen, is kennelijk de @sp_a
Nu met de basketsloefkes op de grond blijven, @conner_rousseau and the only way is up.
#coronavirus #COVID19 #lockdowneffect",0,0,0,"{'hashtags': ['#coronavirus', '#COVID19', '#lockdowneffect'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#coronavirus', '#COVID19', '#lockdowneffect']",[],[],[],Spam
1522,1247854126710632448,False,2020-04-08 19:49:42,#Covid19 | ¿No sabes qué hacer en la cuarentena? Aquí tienes cinco películas para que no te aburras.- #LaSopaPuntoCom http://bit.ly/2J84iSS  .-,0,0,0,"{'hashtags': ['#Covid19', '#LaSopaPuntoCom'], 'urls': ['http://bit.ly/2J84iSS'], 'photos': [], 'videos': []}",#Covid19,"['#Covid19', '#LaSopaPuntoCom']",['http://bit.ly/2J84iSS'],[],[],Quality
1523,1247854125100027904,False,2020-04-08 19:49:42,"#coronavirus : Confirmed global cases pass one million
#CoronavirusPandemic
#COVID19
https://www.bbc.com/news/world-52144390 …",0,0,0,"{'hashtags': ['#coronavirus', '#CoronavirusPandemic', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#coronavirus', '#CoronavirusPandemic', '#COVID19']",[],[],[],Quality
1524,1247854124999290883,False,2020-04-08 19:49:42,"#Cina: Alcune narrazioni “dal basso” della società cinese, emerse nei giorni dell'emergenza #covid19 attraverso diversi canali. https://www.china-files.com/sinosfere-autonarrazioni-in-cina-ai-tempi-del-coronavirus/?fbclid=IwAR0Q4Sg7S_AHsQ6eL7lit1LyM9cmwfUsHHjEHhaPDB7niEGQhRJ6TsLHs40 … @chinafiles",0,0,0,"{'hashtags': ['#Cina', '#covid19'], 'urls': ['https://www.china-files.com/sinosfere-autonarrazioni-in-cina-ai-tempi-del-coronavirus/?fbclid=IwAR0Q4Sg7S_AHsQ6eL7lit1LyM9cmwfUsHHjEHhaPDB7niEGQhRJ6TsLHs40'], 'photos': [], 'videos': []}",#Covid19,"['#Cina', '#covid19']",['https://www.china-files.com/sinosfere-autonarrazioni-in-cina-ai-tempi-del-coronavirus/?fbclid=IwAR0Q4Sg7S_AHsQ6eL7lit1LyM9cmwfUsHHjEHhaPDB7niEGQhRJ6TsLHs40'],[],[],Quality
1525,1247854124491624448,False,2020-04-08 19:49:41,"Au #Japon, l'exposition au public de la flamme olympique à #Fukushima, dans le nord-est du pays, se terminera après seulement cinq jours, alors que le Japon se prépare à l'état d'urgence. #coronavirus #COVID19
https://francais.cgtn.com/n/BfJAA-BAA-CAA/BdffAA/index.html … via @CGTNFrancais",0,0,0,"{'hashtags': ['#Japon', '#Fukushima', '#coronavirus', '#COVID19'], 'urls': ['https://francais.cgtn.com/n/BfJAA-BAA-CAA/BdffAA/index.html'], 'photos': [], 'videos': []}",#Covid19,"['#Japon', '#Fukushima', '#coronavirus', '#COVID19']",['https://francais.cgtn.com/n/BfJAA-BAA-CAA/BdffAA/index.html'],[],[],Quality
1526,1247854122860150785,False,2020-04-08 19:49:41,"Be mindful of thy duty to Allah and be steadfast 
#MuslimsForHumanity
#COVID19
#MentalHealth pic.twitter.com/58tIcubsXp",0,0,0,"{'hashtags': ['#MuslimsForHumanity', '#COVID19', '#MentalHealth'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEtXZXQAEX1TZ.jpg'], 'videos': []}",#Covid19,"['#MuslimsForHumanity', '#COVID19', '#MentalHealth']",[],['https://pbs.twimg.com/media/EVFEtXZXQAEX1TZ.jpg'],[],Quality
1527,1247854122277261313,False,2020-04-08 19:49:41,La Xunta de Galicia atiende las peticiones de @avogacia gallega para paliar el quebranto economico y profesional que supone la #COVID19  adelantando el pago del 1T del #turnodeoficio @abogacia_es @icalugo @icacor @icacompostela @avogadosvigo @icaourense @icapontevedra @icaferrol,0,0,0,"{'hashtags': ['#COVID19', '#turnodeoficio'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#turnodeoficio']",[],[],[],Spam
1528,1247854120905707520,False,2020-04-08 19:49:41,#COVID19 et #commerce une analyse des actions des marques et enseignes par @IntegerFrance @TBWAGroupe @IntegerGroup #retail #shopper https://www.linkedin.com/feed/update/urn:li:activity:6653609408989409280/ …,0,0,0,"{'hashtags': ['#COVID19', '#commerce', '#retail', '#shopper'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#commerce', '#retail', '#shopper']",[],[],[],Quality
1529,1247854120243003393,False,2020-04-08 19:49:40,"#Trump et le #COVID19, c'est ""America first"" ! @realDonaldTrump #NewYorkCity #USA #chloroquine #Raoult #Hydroxichloroquine #COVID2019 #COVIDー19 https://twitter.com/RTSinfo/status/1247826953782153216?s=19 …",0,0,0,"{'hashtags': ['#Trump', '#COVID19', '#NewYorkCity', '#USA', '#chloroquine', '#Raoult', '#Hydroxichloroquine', '#COVID2019', '#COVIDー19', '#NewYork', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#Trump', '#COVID19', '#NewYorkCity', '#USA', '#chloroquine', '#Raoult', '#Hydroxichloroquine', '#COVID2019', '#COVIDー19', '#NewYork', '#COVID19']",[],[],[],Quality
1530,1247854118741237761,False,2020-04-08 19:49:40,"It will be almost impossible to beat him!

#RogergFederer #ViratKohli #Coronavirus #COVID19 #Tennis #Cricket https://www.outlookindia.com/website/story/sports-news-roger-federer-has-a-mighty-challenge-for-virat-kohli-will-india-captain-respond/350333 …",0,0,0,"{'hashtags': ['#RogergFederer', '#ViratKohli', '#Coronavirus', '#COVID19', '#Tennis', '#Cricket'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#RogergFederer', '#ViratKohli', '#Coronavirus', '#COVID19', '#Tennis', '#Cricket']",[],[],[],Quality
1531,1247854118154063873,False,2020-04-08 19:49:40,"जब भी घर से बाहर निकलें, मास्क लगाकर या किस कपड़े से चेहरे को ढककर ही निकलें। बिना चेहरा ढके बिलकुल नहीं निकलें। घर में उपलब्ध रूमाल, गमछा, दुपट्टा या सामान्य कपड़े को भी आप स्वयं मास्क की तरह बनाकर प्रयोग कर सकते हैं। सुरक्षित रहें 
#COVID19 #BreakTheChain #MaskIndia pic.twitter.com/CQikCWcn6u",0,0,0,"{'hashtags': ['#COVID19', '#BreakTheChain', '#MaskIndia'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEG6nUEAAYJ_V.jpg', 'https://pbs.twimg.com/media/EVFEJAzUUAAplu_.jpg'], 'videos': []}",#Covid19,"['#COVID19', '#BreakTheChain', '#MaskIndia']",[],"['https://pbs.twimg.com/media/EVFEG6nUEAAYJ_V.jpg', 'https://pbs.twimg.com/media/EVFEJAzUUAAplu_.jpg']",[],Quality
1532,1247854117730607106,False,2020-04-08 19:49:40,We estimate that fighting the economic consequences of #COVID19 could cost governments between 15%-50% of GDP. We’ve been here before. #FathomRecessionWatch https://bit.ly/34mj6XY ,0,0,0,"{'hashtags': ['#COVID19', '#FathomRecessionWatch'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#FathomRecessionWatch']",[],[],[],Quality
1533,1247854117151739904,False,2020-04-08 19:49:40,"#coronavirus #COVID19 “l’Italia non può restare ferma a lungo”, come nessun altro paese del mondo coinvolto dalla #pandemia perché si creano problemi di ordine economico, sociale e di salute pubblica mentale.Chi può deve tornare a lavoro il più presto possibile in tutta sicurezza",0,0,0,"{'hashtags': ['#coronavirus', '#COVID19', '#pandemia'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#coronavirus', '#COVID19', '#pandemia']",[],[],[],Quality
1534,1247854116174528518,False,2020-04-08 19:49:39,"@djmatt_mc hiswinwe Matt #NdzumbaNaMinaMLFM @Ndzumbanaminaml @rosetshabalala3 @Munghana #COVID19 ha kari ha hlamba mavoko ku papalata xitsongwa tsongwani, ahee Phenny Phenny, do you have any problem. I love this song.",0,0,0,"{'hashtags': ['#NdzumbaNaMinaMLFM', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#NdzumbaNaMinaMLFM', '#COVID19']",[],[],[],Quality
1535,1247854115771867138,False,2020-04-08 19:49:39,Are we really supposed to believe that more people have died in the UK due to #COVID19 than in China? #LiesLiesLies,0,0,0,"{'hashtags': ['#COVID19', '#LiesLiesLies'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#LiesLiesLies']",[],[],[],Quality
1536,1247854115058790401,False,2020-04-08 19:49:39, #thetalktrap #COVID19 #stayhome #quarantine #coronavirus https://twitter.com/icantwitpeople/status/1247638931501449218 …,0,0,0,"{'hashtags': ['#thetalktrap', '#COVID19', '#stayhome', '#quarantine', '#coronavirus'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#thetalktrap', '#COVID19', '#stayhome', '#quarantine', '#coronavirus']",[],[],[],Quality
1537,1247854114651987975,False,2020-04-08 19:49:39,"Les salariés reprenant ainsi le travail seront rémunérés à 100% par leur employeur, au lieu de 84%, et l'entreprise emprunteuse remboursera l'entreprise d'origine.

#RH #DroitduTravail #Coronavirus #Covid19 #ChomagePariel pic.twitter.com/6B5QYoxneM",0,0,0,"{'hashtags': ['#RH', '#DroitduTravail', '#Coronavirus', '#Covid19', '#ChomagePariel'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEgmKWoAAVu0p.jpg'], 'videos': []}",#Covid19,"['#RH', '#DroitduTravail', '#Coronavirus', '#Covid19', '#ChomagePariel']",[],['https://pbs.twimg.com/media/EVFEgmKWoAAVu0p.jpg'],[],Quality
1538,1247854112642916354,False,2020-04-08 19:49:39,Les cimetières pour les gens morts du #COVID19 les communes les Ehpad leur donner ca aurait pas été mieux? https://twitter.com/brutofficiel/status/1247839918476443648 …,0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,['#COVID19'],[],[],[],Quality
1539,1247854110088536064,False,2020-04-08 19:49:38,"Со вчерашнего дня начал каждый час отжиматься и качать пресс по 20 раз,дабы совсем не превратиться в пельмень на этой самоизоляции.Результат уже виден,чувствую тонус в мышцах,тело стало подтянутым.Прилагаю фото в качестве пруфов
#спорт #COVID19 #коронавирус #взаимно до-после pic.twitter.com/AtIFj6p4RN",0,0,0,"{'hashtags': ['#спорт', '#COVID19', '#коронавирус', '#взаимно'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEsgQWsAA9I6W.jpg', 'https://pbs.twimg.com/media/EVFEsgXWkAMnGJZ.jpg'], 'videos': []}",#Covid19,"['#спорт', '#COVID19', '#коронавирус', '#взаимно']",[],"['https://pbs.twimg.com/media/EVFEsgQWsAA9I6W.jpg', 'https://pbs.twimg.com/media/EVFEsgXWkAMnGJZ.jpg']",[],Quality
1540,1247854192124928000,False,2020-04-08 19:49:58,Coronavirus: Commission adopts Recommendation on apps for contact tracing #exitstrategy #mobiledata #COVID19 https://ec.europa.eu/commission/presscorner/detail/en/ip_20_626 …,0,0,0,"{'hashtags': ['#exitstrategy', '#mobiledata', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#exitstrategy', '#mobiledata', '#COVID19']",[],[],[],Quality
1541,1247854190505922562,False,2020-04-08 19:49:57,". @OBShealth, @EU_Commission e @WHO_Europe lanciano Health System Reponse Monitor, la nuova piattaforma ideata per confrontare le misure intraprese dai paesi EU in risposta a crisi #covid19.
Incaricata Task Force Cattolica-Bocconi per presentare l’Italia:
https://www.covid19healthsystem.org/countries/italy/livinghit.aspx?Section=3.3%20Maintaining%20essential%20services&Type=Section …",0,0,0,"{'hashtags': ['#covid19'], 'urls': ['https://www.covid19healthsystem.org/countries/italy/livinghit.aspx?Section=3.3%20Maintaining%20essential%20services&Type=Section'], 'photos': [], 'videos': []}",#Covid19,['#covid19'],['https://www.covid19healthsystem.org/countries/italy/livinghit.aspx?Section=3.3%20Maintaining%20essential%20services&Type=Section'],[],[],Quality
1542,1247854190032011265,False,2020-04-08 19:49:57,Canadians in #Rwanda who need emergency consular assistance can contact us at  kgali-cs@international.gc.ca  or at  + 250 252 554 800 or +1 (613) 996 8885 (call collect) #FlattenTheCurve #COVID19 pic.twitter.com/Lmi9n0JpZ5,0,0,0,"{'hashtags': ['#Rwanda', '#FlattenTheCurve', '#COVID19'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFExfFWAAAx1YJ.jpg'], 'videos': []}",#Covid19,"['#Rwanda', '#FlattenTheCurve', '#COVID19']",[],['https://pbs.twimg.com/media/EVFExfFWAAAx1YJ.jpg'],[],Quality
1543,1247854189641977859,False,2020-04-08 19:49:57,#Burundi: Gitega ferme  les frontières avec la RDC et le Rwanda pour  prévention du #COVID19. Même les marchandises à destination du Burundi ou en transit ne pourront pas passer par ces frontières. Mesure qui viole les ententes faites par les ministres de santé de l'EAC. pic.twitter.com/JLiAXNqpMq,0,0,0,"{'hashtags': ['#Burundi', '#COVID19'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFCHhXXkAQalOS.jpg', 'https://pbs.twimg.com/media/EVFCKJ6WAAAgsCi.jpg', 'https://pbs.twimg.com/media/EVFCNMNXYAA0FQU.jpg', 'https://pbs.twimg.com/media/EVFCP5FX0AA2mHe.jpg'], 'videos': []}",#Covid19,"['#Burundi', '#COVID19']",[],"['https://pbs.twimg.com/media/EVFCHhXXkAQalOS.jpg', 'https://pbs.twimg.com/media/EVFCKJ6WAAAgsCi.jpg', 'https://pbs.twimg.com/media/EVFCNMNXYAA0FQU.jpg', 'https://pbs.twimg.com/media/EVFCP5FX0AA2mHe.jpg']",[],Quality
1544,1247854187129552896,False,2020-04-08 19:49:56,My friend is still in St Thomas’s hospital and receiving oxygen. He’s now able to get out of bed and go to the loo on his own. Apparently he is eating well. I’m just hoping they don't discharged him too early. Thank you NHS for saving my friends life #COVID19 #NHSThankYou,0,0,0,"{'hashtags': ['#COVID19', '#NHSThankYou'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#NHSThankYou']",[],[],[],Quality
1545,1247854186831765505,False,2020-04-08 19:49:56,Not great news #SARSCoV2 -- #COVID19 https://twitter.com/peterjukes/status/1247808572227858433 …,1,0,0,"{'hashtags': ['#SARSCoV2', '#COVID19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#SARSCoV2', '#COVID19']",[],[],[],Quality
1546,1247854184973688832,False,2020-04-08 19:49:56,"Inside the heart of #COVID19: Dr Rui Adão discusses the unexpected higher case fatality rate for patients with underlying #CVD than for those with underlying chronic respiratory disease
More here: https://bit.ly/2Ri4wLK 
@ESC_Journals #ESCSoT #SARSCoV2 #CardiovascularResearch pic.twitter.com/dU5q1jRC19",0,0,0,"{'hashtags': ['#COVID19', '#CVD', '#ESCSoT', '#SARSCoV2', '#CardiovascularResearch'], 'urls': ['https://bit.ly/2Ri4wLK'], 'photos': ['https://pbs.twimg.com/media/EVFEw_UWkAEP1sd.jpg'], 'videos': []}",#Covid19,"['#COVID19', '#CVD', '#ESCSoT', '#SARSCoV2', '#CardiovascularResearch']",['https://bit.ly/2Ri4wLK'],['https://pbs.twimg.com/media/EVFEw_UWkAEP1sd.jpg'],[],Quality
1547,1247854184877174785,False,2020-04-08 19:49:56,ALERTA #DEMOCRATAS SOCIAL COMUNISTAS QUIEREN USAR EL #CORONAVIRUS #COVID19 PARA  PROPONER ELECCIONES EN #USA  CON SISTEMA DE VOTACION ELECTRONICO Y VIA MAIL. SUPUESTAMENTE PARA QUE NO SE CONTAGIEN EL LAS LINEAS   YA TIENE  SMARMATIC. ASI ES COMO COMUNISTAS HAVEN SUS FRAUDES pic.twitter.com/iBtYJWeQdS,0,0,0,"{'hashtags': ['#DEMOCRATAS', '#CORONAVIRUS', '#COVID19', '#USA'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEtjXXQAAUy_r.jpg'], 'videos': []}",#Covid19,"['#DEMOCRATAS', '#CORONAVIRUS', '#COVID19', '#USA']",[],['https://pbs.twimg.com/media/EVFEtjXXQAAUy_r.jpg'],[],Quality
1548,1247854182897508353,False,2020-04-08 19:49:55,Où en est-on des différentes pistes de #traitements contre le #coronavirus ? #santé #laboratoire #covid19 pic.twitter.com/vnAykujW54,0,0,0,"{'hashtags': ['#traitements', '#coronavirus', '#santé', '#laboratoire', '#covid19'], 'urls': [], 'photos': [], 'videos': [{'id': 'IRPkVQTPu7PSNbpN'}]}",#Covid19,"['#traitements', '#coronavirus', '#santé', '#laboratoire', '#covid19']",[],[],[{'id': 'IRPkVQTPu7PSNbpN'}],Quality
1549,1247854182188691458,False,2020-04-08 19:49:55,"This week's podcast (""The Ventilator Games"") is now up!  Your tremendous President gives you a strong update on #Coronavirus (The Invisible Enemy - Trademark pending), Tigers with #COVID19, Boris Johnson & I answer listener questions! Subscribe and 5 star!
https://podcasts.apple.com/us/podcast/the-ventilator-games/id1374959883?i=1000470870530 … pic.twitter.com/mJvC0jjfqZ",0,0,0,"{'hashtags': ['#Coronavirus', '#COVID19'], 'urls': ['https://podcasts.apple.com/us/podcast/the-ventilator-games/id1374959883?i=1000470870530'], 'photos': [], 'videos': [{'id': 'bOqedyIxGNy1fWDn'}]}",#Covid19,"['#Coronavirus', '#COVID19']",['https://podcasts.apple.com/us/podcast/the-ventilator-games/id1374959883?i=1000470870530'],[],[{'id': 'bOqedyIxGNy1fWDn'}],Quality
1550,1247854182088015873,False,2020-04-08 19:49:55,"Blandine Drain : « Le #Covid19 génère beaucoup d’angoisse, mais on en guérit » https://www.lavoixdunord.fr/737632/article/2020-04-08/blandine-drain-le-covid-genere-beaucoup-d-angoisse-mais-en-guerit?utm_medium=Social&utm_campaign=echobox_etaples_berck_le_touquet&utm_source=Twitter#Echobox=1586335737 … pic.twitter.com/P1WqHkrid9",0,0,0,"{'hashtags': ['#Covid19'], 'urls': ['https://www.lavoixdunord.fr/737632/article/2020-04-08/blandine-drain-le-covid-genere-beaucoup-d-angoisse-mais-en-guerit?utm_medium=Social&utm_campaign=echobox_etaples_berck_le_touquet&utm_source=Twitter#Echobox=1586335737'], 'photos': ['https://pbs.twimg.com/media/EVFEw8HWkAEP0dG.jpg'], 'videos': []}",#Covid19,['#Covid19'],['https://www.lavoixdunord.fr/737632/article/2020-04-08/blandine-drain-le-covid-genere-beaucoup-d-angoisse-mais-en-guerit?utm_medium=Social&utm_campaign=echobox_etaples_berck_le_touquet&utm_source=Twitter#Echobox=1586335737'],['https://pbs.twimg.com/media/EVFEw8HWkAEP0dG.jpg'],[],Quality
1551,1247854181530193921,False,2020-04-08 19:49:55,"Slaver #CCP said no ""human-to-human transmission"" on January 14th. #CCPLiedPeopleDied. #CCPVirus #XiFlu #WinnieTheFlu #coronavirus #COVID19 #coverup pic.twitter.com/czPdAnd2oX",0,0,0,"{'hashtags': ['#CCP', '#CCPLiedPeopleDied', '#CCPVirus', '#XiFlu', '#WinnieTheFlu', '#coronavirus', '#COVID19', '#coverup'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEwtNXgAAysto.jpg'], 'videos': []}",#Covid19,"['#CCP', '#CCPLiedPeopleDied', '#CCPVirus', '#XiFlu', '#WinnieTheFlu', '#coronavirus', '#COVID19', '#coverup']",[],['https://pbs.twimg.com/media/EVFEwtNXgAAysto.jpg'],[],Quality
1552,1247854181219807233,False,2020-04-08 19:49:55,"Bonjour tout le monde. 
Acá llegaremos al pico del #COVID19 en 2 semanas.
2 semanas.
Igual en varios países de Latinoamérica.
#DistanciamientoSocial #QuedateEnLaCasa
Courage!!",0,0,0,"{'hashtags': ['#COVID19', '#DistanciamientoSocial', '#QuedateEnLaCasa'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#COVID19', '#DistanciamientoSocial', '#QuedateEnLaCasa']",[],[],[],Quality
1553,1247854180427018242,False,2020-04-08 19:49:55,"البحث عن الأمل
#COVID19 pic.twitter.com/HW4grS7Oyl",0,0,0,"{'hashtags': ['#COVID19'], 'urls': [], 'photos': ['https://pbs.twimg.com/media/EVFEwlhWAAAQEyE.jpg'], 'videos': []}",#Covid19,['#COVID19'],[],['https://pbs.twimg.com/media/EVFEwlhWAAAQEyE.jpg'],[],Quality
1554,1247854179210547200,False,2020-04-08 19:49:54,"Dr Zulkifli berkata, kerajaan amat prihatin dengan nasib golongan berkenaan yang turut membantu negara dengan memberi kerjasama dalam memutuskan rantaian jangkitan wabak itu. #sinarharian #Covid19
https://www.sinarharian.com.my/article/78018/KHAS/Koronavirus/Warga-asing-juga-terima-bantuan-Tabung-Musaadah-Covid-19 …",0,0,0,"{'hashtags': ['#sinarharian', '#Covid19'], 'urls': [], 'photos': [], 'videos': []}",#Covid19,"['#sinarharian', '#Covid19']",[],[],[],Quality
1555,1247854179143606275,False,2020-04-08 19:49:54,".@KXAN_News and @Kaitlyn_karmout stopped by Essentium to look at the production of our 3D printed mask frame and filter, as we are preparing to deliver 500 masks to the Pflugerville Police and Fire Department. #3Dprinting #AdditiveManufacturing #COVID19 https://bit.ly/2Xijcy8 pic.twitter.com/dgNLR1NlPl",0,0,0,"{'hashtags': ['#3Dprinting', '#AdditiveManufacturing', '#COVID19'], 'urls': ['https://bit.ly/2Xijcy8'], 'photos': ['https://pbs.twimg.com/media/EVFEwwCXkAA2z4j.jpg'], 'videos': []}",#Covid19,"['#3Dprinting', '#AdditiveManufacturing', '#COVID19']",['https://bit.ly/2Xijcy8'],['https://pbs.twimg.com/media/EVFEwwCXkAA2z4j.jpg'],[],Quality
